"GeneSymbol","logFC_COAD","PValue_COAD","FDR_COAD","logFC_READ","PValue_READ","FDR_READ"
"TRPM2-AS",3.22910548796481,4.99243208004239e-22,4.00324833250604e-21,4.97465929831062,8.32225791755819e-10,1.02222881521974e-08
"TRPM6",-4.21852668726171,3.78038332345086e-84,6.50729982743342e-82,-3.60745768125836,4.00871111988141e-21,2.41074201273137e-19
"TRPV3",-2.95938412041435,8.5865147925485e-63,6.33439462696007e-61,-2.55698765016304,1.96314276533609e-13,4.42534358460226e-12
"TSPAN1",-2.24313039376922,8.99169554589185e-42,2.527463534937e-40,-2.25350645560949,1.21375481521767e-12,2.40350276723933e-11
"TSPAN7",-2.61873626742928,3.91772483100738e-54,2.00591950695828e-52,-2.46588612271103,3.33775354971457e-17,1.27267832690287e-15
"TSPEAR",3.1800196143804,4.16358455356095e-16,2.10850734718578e-15,3.20753336895026,5.96620665373468e-05,0.000232132847246156
"TTLL6",-2.29179704593284,3.17126165461611e-46,1.11080199894441e-44,-2.02249861252325,2.90659039134074e-10,3.93318713364214e-09
"TUBAL3",-2.57859093001047,4.50619698280403e-41,1.22106453174213e-39,-2.02224594029632,2.630109551106e-08,2.34381866063504e-07
"TUBAP13",5.48214680304587,1.71585600788729e-15,8.21955512498143e-15,5.31881800787076,1.24056114634072e-05,5.78358384588243e-05
"TUBB3",3.98557400884912,4.17779392095344e-26,4.47065999569642e-25,3.69076212624093,7.45504823862925e-08,6.05081157085484e-07
"TXNP6",2.1715555072801,7.35915237992684e-10,2.12576826138401e-09,2.62655530811411,0.00112234685534589,0.00300337135951228
"UBE2C",2.16915586711721,2.41269648696822e-38,5.61946859606489e-37,2.08289000991613,6.30327720919309e-12,1.12961030865949e-10
"UCA1",4.18966288620306,1.55065869349474e-16,8.10485981093811e-16,5.27147905339833,4.27053379529335e-06,2.26292833073483e-05
"UCN",2.24665194794075,2.36161477789892e-23,2.0954258957165e-22,2.6593301897249,5.37014206554949e-07,3.55516497808321e-06
"UCN2",4.47291023771708,1.62619464517963e-24,1.56756490757209e-23,4.17530758126161,1.92577337373352e-06,1.11580293018682e-05
"UGP2",-2.10104361669426,6.77434684792979e-114,4.0813181643161e-111,-2.08605049431156,1.49766404505383e-26,1.66705822058445e-24
"UGT1A10",-3.60507967683615,3.69811634193863e-69,3.55530610447866e-67,-2.77854001758625,6.39721587523956e-13,1.30872723402018e-11
"UGT1A8",-4.24412138920117,1.14486447824539e-109,5.91208016565917e-107,-3.42122883074835,2.90671990255941e-24,2.38951042998932e-22
"UGT2A3",-3.21264437439557,7.65781761321602e-31,1.11528924690787e-29,-3.0585586646712,2.77700225390314e-09,3.08917798834253e-08
"UGT2B15",-3.18038689939784,6.58108860222847e-40,1.65663781889523e-38,-2.28234181544697,7.35368758501081e-05,0.000277501442853187
"UGT2B17",-4.04110745948952,1.08669967961559e-35,2.15835274828265e-34,-3.74009078301195,1.73520476475089e-09,2.01938621955925e-08
"ULBP1",4.03524128357001,3.6293516694465e-33,6.26522464886112e-32,3.4846239120159,4.7525735917327e-08,4.02318712033263e-07
"ULBP2",4.45098625614908,6.38687407318969e-25,6.36714627682462e-24,3.36342459155905,1.77853536866497e-07,1.33026428805697e-06
"UNC5C",-2.30001147819558,3.11113232825531e-59,1.97300370880303e-57,-2.14768849591216,1.3764164708284e-17,5.54309203903726e-16
"UNC93A",3.90093271543773,1.136048422471e-15,5.52406219740137e-15,3.66086491458268,3.90560356873583e-05,0.000159945890208672
"USP2",-4.11060764925288,4.54337683543213e-118,3.15834588167693e-115,-2.45480088173006,8.14180087880279e-15,2.24475713152346e-13
"VAC14-AS1",3.33152836686417,4.90441280499658e-24,4.57627036848261e-23,3.06910819765467,1.48375594716282e-09,1.75148391344316e-08
"VENTX",3.62159363909223,1.10184346861738e-11,3.79979371337352e-11,4.57771469272083,0.00023807343086678,0.000779841702534009
"VGF",3.1210452467679,1.0345159174224e-10,3.2444630733112e-10,2.65381434648295,0.00177783593464226,0.00449754344787181
"VIP",-3.42892993223224,1.9920613345433e-50,8.61352070826211e-49,-2.92802770106987,8.58657869252998e-10,1.05117506630896e-08
"VIT",-2.56116148118822,4.0218325683796e-55,2.17636532457763e-53,-2.54580191728159,5.18010762491779e-08,4.34610059672995e-07
"VPREB3",-2.32479861067556,4.82341178428923e-34,8.78813957552858e-33,-3.03774544892061,2.7154144918723e-17,1.05103548831195e-15
"VPS9D1-AS1",2.71648910967978,1.55583668186071e-31,2.3891412224257e-30,3.30256516390394,8.14465204763694e-12,1.4295818741009e-10
"VSIG2",-2.75282302804421,3.42291569862249e-24,3.22753738915714e-23,-3.04995018194606,7.18682160376114e-10,8.91932340450163e-09
"VSNL1",2.79610915677937,3.62316680641196e-27,4.11856080874778e-26,3.37947066169336,2.58810645222325e-10,3.54869592427642e-09
"VWA2",4.01013438204968,5.47080998748326e-41,1.47361281242582e-39,4.22277031445618,3.96246995860483e-15,1.13436779757439e-13
"WDR17",-2.33114691159648,1.43194692248227e-33,2.53238832455426e-32,-3.32041678766975,1.09816912990991e-24,9.7427173154037e-23
"WDR72",3.08718113900787,3.07760953255306e-14,1.33970892801937e-13,3.95442625345493,2.05953344813073e-05,9.07521488171889e-05
"WDR97",2.40969877815841,6.11929828135801e-16,3.05441030481261e-15,3.4902669909737,3.57958201867703e-06,1.93630212365563e-05
"WIF1",3.48987139631825,1.13719477056115e-07,2.68710397216921e-07,3.13414140207423,0.00950096127319754,0.019503634247076
"WNT11",2.69282512639198,2.18821155066414e-10,6.64366463408427e-10,3.17844373551035,0.000127882480864902,0.000452295626520606
"WNT2",5.51949885248204,1.20200477965939e-59,7.70391290339139e-58,5.34705220647665,3.56382380590324e-15,1.03178168700472e-13
"WNT3",2.41375817002971,1.97788481160287e-33,3.470707775234e-32,2.56060124724478,5.89261462381262e-09,6.05166456580779e-08
"WNT7B",6.46019227895554,3.66160726947983e-17,2.0091041223005e-16,4.42928474268333,2.96087927792498e-05,0.000125649816575168
"WSCD1",-3.04907733126765,1.22943515666722e-56,7.07669140815395e-55,-2.53607229376326,1.428844518873e-14,3.80480276712081e-13
"WSCD2",-2.54421430051918,3.24412596791249e-36,6.64035478415066e-35,-2.52303109281288,6.16839972254644e-09,6.31390067117036e-08
"WT1",4.92965114143115,5.93315037186109e-21,4.39130875597942e-20,4.98613356560067,1.97692080870588e-06,1.14322032309836e-05
"XDH",-2.32907287697368,8.12067316896385e-35,1.54497944058792e-33,-2.10319466055018,9.05687297697649e-09,8.9722620575122e-08
"XKRX",2.54792879985455,5.59190185512626e-23,4.81600956378572e-22,2.69077549568986,1.84589629864894e-07,1.37433766381752e-06
"XRCC2",2.16812139599315,7.37818241738691e-43,2.17187734546989e-41,2.10183819007265,4.22013666458458e-12,7.75682760677131e-11
"YBX1P6",2.41757415485297,2.5384808294674e-09,6.95791666845524e-09,2.07962159137505,0.00398905264802805,0.00912179589485815
"ZBTB16",-3.25392169171263,4.51730490165014e-42,1.28373850302554e-40,-3.26119362722282,4.47954279553647e-15,1.27627800379665e-13
"ZBTB7C",-2.10608192550312,2.86696698698114e-24,2.7172292251021e-23,-2.02259826273255,6.08081304864121e-07,3.97571144271066e-06
"ZC3HAV1L",2.18096357639751,4.18651907801533e-45,1.3858451614661e-43,2.12503319222874,9.4500960645234e-10,1.14506539264587e-08
"ZFAS1",2.41787950016422,1.19628848078034e-34,2.2429168051477e-33,2.04029448533988,1.14004898522255e-08,1.10436853319855e-07
"ZG16",-4.63673910386614,2.39378639686498e-40,6.14563854217865e-39,-3.96064339123502,5.0534042727668e-09,5.27443552546615e-08
"ZIC2",6.08382804068562,2.97502386126511e-19,1.91900718303018e-18,6.09103590967789,3.23749371595341e-05,0.00013584828219222
"ZIC5",8.194228706881,9.53066228636362e-17,5.05894831611559e-16,7.60061310146506,0.00011288016481154,0.00040539587847447
"ZNF536",-2.98379226675303,4.77788797307603e-72,5.02067135031257e-70,-3.08646926056766,8.80827944846804e-27,9.99070734151872e-25
"ZNF556",3.32777428858467,3.66916075713523e-10,1.0896551351374e-09,3.14937630913165,0.00304360353464534,0.00719203836291919
"ZNF750",2.94651828255095,1.86089892300014e-10,5.69955314132082e-10,3.38679949013571,0.000715231570992704,0.00202618795190646
